STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
13N03E06A003M,390087N1216722W003,Sutter County MW-6C Deep screen 245-255 FT BGS         ,SCMW-6C             ,39.00864169,-121.6718796,NAD83     ,01      ,35.546,,01      ,Sutter,5-021.62,Sutter,265.0,Observation,Part of a nested/multi-completion well,E124062A-C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E06A003M,"13N03E06A003M is part of a nested well.  Other wells in the nest are 13N03E06A001M, and 2M."
13N03E26J002M,389452N1215992W001,Sutter County MW-4A shallow screen 145 to 165 ft bgs   ,SCMW-4A             ,38.945159,-121.599153,NAD83     ,02      ,37.081,,01      ,Sutter,5-021.62,Sutter,175.0,Observation,Part of a nested/multi-completion well,E0115603A-D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E26J002M,"13N03E26J002M is part of a nested well.  Other wells in the nest are 13N03E26J003, 4, and 5M."
13N03E26J003M,389452N1215992W002,Sutter Co MW-4B mid-shallow screen 425 to 435 ft bgs   ,SCMW-4B             ,38.945159,-121.599153,NAD83     ,02      ,37.081,,01      ,Sutter,5-021.62,Sutter,445.0,Observation,Part of a nested/multi-completion well,E0115603A-D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E26J003M,"13N03E26J003M is part of a nested well.  Other wells in the nest are 13N03E26J002, 4, and 5M."
13N03E26J004M,389452N1215992W003,Sutter Co MW-4c mid-deep screen 590 to 600 ft bgs      ,SCMW-4C             ,38.945159,-121.599153,NAD83     ,02      ,37.081,,01      ,Sutter,5-021.62,Sutter,610.0,Observation,Part of a nested/multi-completion well,E0115603A-D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E26J004M,"13N03E26J004M is part of a nested well.  Other wells in the nest are 13N03E26J002, 3, and 5M."
13N03E26J005M,389452N1215992W004,Sutter County MW-4D deep screen 995 to 1005 ft bgs     ,SCMW-4D             ,38.945159,-121.599153,NAD83     ,02      ,37.081,,01      ,Sutter,5-021.62,Sutter,1005.0,Observation,Part of a nested/multi-completion well,E0115603A-D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E26J005M,"13N03E26J005M is part of a nested well.  Other wells in the nest are 13N03E26J002, 3, and 4M."
13N04E11J001M,389883N1214883W001,Rio Oso Grove Ag Well 1 screen 144-360 ft bgs          ,ROG-1               ,38.9883,-121.4883,NAD83     ,02      ,61.38,,01      ,Sutter,5-021.61,South Yuba,360.0,Irrigation,Single Well,086536,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N04E11J001M,This is an agricultural production well currently in use by Rio Oso Groves
13N04E11R002M,389857N1214880W001,Bear River Well 1B middle-shallow screen 78-97 ft bgs  ,BR-1B middle-shallow,38.9857,-121.488,NAD83     ,02      ,63.3,,02      ,Sutter,5-021.61,South Yuba,98.0,Observation,Part of a nested/multi-completion well,804791,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N04E11R002M,"13N04E11R002M is part of a nested well.  Other wells in the nest are 13N04E11R003,4,5M."
13N04E11R003M,389857N1214880W002,Bear River Well 1C middle-deep screen 215-244 ft bgs   ,BR-1C middle-deep   ,38.9857,-121.488,NAD83     ,02      ,63.2,,02      ,Sutter,5-021.61,South Yuba,245.0,Observation,Part of a nested/multi-completion well,804792,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N04E11R003M,"13N04E11R003M is part of a nested well.  Other wells in the nest are 13N04E11R002,4,5M."
13N04E11R004M,389857N1214880W003,Bear River Well 1D deep screen 320-330 ft bgs          ,BR-1D deep          ,38.9857,-121.488,NAD83     ,02      ,63.1,,02      ,Sutter,5-021.61,South Yuba,331.0,Observation,Part of a nested/multi-completion well,804793,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N04E11R004M,"13N04E11R004M is part of a nested well.  Other wells in the nest are 13N04E11R002,3,5M."
13N04E11R005M,389857N1214880W004,Bear River Well 1A shallow screen 28-48 ft bgs         ,BR-1A shallow       ,38.9857,-121.488,NAD83     ,02      ,63.4,,02      ,Sutter,5-021.61,South Yuba,48.0,Observation,Part of a nested/multi-completion well,804790,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N04E11R005M,"13N04E11R005M is part of a nested well.  Other wells in the nest are 13N04E11R002,3,4M."
13N11W17Q001M,389812N1230889W001,Sanel Valley Well 1 screen 84-103 ft bgs               ,SV-1                ,38.981237,-123.088911,NAD83     ,01      ,520.0,,01      ,Mendocino,1-053,Sanel Valley,109.0,Observation,Single Well,791825,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N11W17Q001M,None
13N11W19H001M,389722N1231033W001,Sanel Valley Well 2A screen 24-43 ft bgs               ,SV-2A               ,38.9722,-123.1033,NAD83     ,01      ,495.0,,01      ,Mendocino,1-053,Sanel Valley,44.0,Observation,Part of a nested/multi-completion well,791826,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N11W19H001M,None
13N11W19H002M,389722N1231033W002,Sanel Valley Well 2B screen 57-66 ft bgs               ,SV-2B               ,38.9722,-123.1033,NAD83     ,01      ,495.0,,01      ,Mendocino,1-053,Sanel Valley,67.0,Observation,Part of a nested/multi-completion well,791827,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N11W19H002M,None
13N14W11B001M,390047N1233685W001,Anderson Valley Well 1A screen 37-46 ft bgs            ,AV-1A               ,39.0047,-123.3685,NAD83     ,01      ,400.0,,01      ,Mendocino,1-019,Anderson Valley,48.0,Observation,Part of a nested/multi-completion well,791829,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N14W11B001M,None
13N14W11B002M,390047N1233685W002,Anderson Valley Well 1B screen 138-167 ft bgs          ,AV-1B               ,39.0047,-123.3685,NAD83     ,01      ,400.0,,01      ,Mendocino,1-019,Anderson Valley,168.0,Observation,Part of a nested/multi-completion well,791830,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N14W11B002M,None
14N01E35P001M,390124N1218291W001,COL_35P001M screen interval 985 to 995 ft bgs          ,Screen: 985-995 ft  ,39.01259212,-121.82914379,NAD83     ,02      ,46.88,,01      ,Colusa,5-021.52,Colusa,1039.0,Observation,Part of a nested/multi-completion well,E0109311A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N01E35P001M,None
14N01E35P002M,390124N1218291W002,COL_35P002M screen interval 545 to 705 ft bgs          ,Screen: 545-705 ft  ,39.01259212,-121.82914379,NAD83     ,02      ,46.88,,01      ,Colusa,5-021.52,Colusa,736.0,Observation,Part of a nested/multi-completion well,E0109311B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N01E35P002M,None
14N01E35P003M,390124N1218291W003,COL_35P003M screen interval 135 to 225 ft bgs          ,Screen: 135-225 ft  ,39.01259212,-121.82914379,NAD83     ,02      ,46.88,,01      ,Colusa,5-021.52,Colusa,275.0,Observation,Part of a nested/multi-completion well,E0109311C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N01E35P003M,None
14N01E35P004M,390124N1218291W004,COL_35P004M screen interval 50 to 60 ft bgs            ,Screen: 50-60 ft    ,39.01259212,-121.82914379,NAD83     ,02      ,46.88,,01      ,Colusa,5-021.52,Colusa,71.0,Observation,Part of a nested/multi-completion well,E0109311D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N01E35P004M,None
14N02E17C001M,390696N1217778W001,Sutter County MW-1A shallow screen 33-53 ft bgs        ,SCMW-1A Shallow     ,39.06955,-121.77784,NAD83     ,02      ,33.0,,04      ,Sutter,5-021.62,Sutter,60.0,Observation,Part of a nested/multi-completion well,E0108475,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E17C001M,"14N02E17C001M is part of a nested well.  Other wells in the nest are 14N02E17C002M,3M,4M."
14N02E17C002M,390696N1217778W002,Sutter County MW-1B Mid-Shallow screen 205-235 ft bgs  ,SCMW-1B Mid-Shallow ,39.06955,-121.77784,NAD83     ,02      ,33.0,,04      ,Sutter,5-021.62,Sutter,245.0,Observation,Part of a nested/multi-completion well,E0108475,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E17C002M,"14N02E17C002M is part of a nested well.  Other wells in the nest are 14N02E17C001M,3M,4M."
14N02E17C003M,390696N1217778W003,Sutter County MW-1C Mid-deep screen 395-415 ft bgs     ,SCMW-1C Mid-Deep    ,39.06955,-121.77784,NAD83     ,02      ,33.0,,04      ,Sutter,5-021.62,Sutter,425.0,Observation,Part of a nested/multi-completion well,E0108475,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E17C003M,"14N02E17C003M is part of a nested well.  Other wells in the nest are 14N02E17C001M,2M,4M."
14N02E17C004M,390696N1217778W004,Sutter County MW-1D Deep screen 725-745 ft bgs         ,SCMW-1D Deep        ,39.06955,-121.77784,NAD83     ,02      ,33.0,,04      ,Sutter,5-021.62,Sutter,755.0,Observation,Part of a nested/multi-completion well,E0108475,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E17C004M,"14N02E17C004M is part of a nested well.  Other wells in the nest are 14N02E17C001M,2M,3M."
14N02E32D001M,390244N1217813W001,Sutter Mutual Water Company MW-1A                      ,SMWC-1A             ,39.0244,-121.7812,NAD83     ,01      ,29.4,,01      ,Sutter,5-021.62,Sutter,64.0,Observation,Part of a nested/multi-completion well,E0155755A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E32D001M,"14N02E32D001M (shallow) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D002M, and -3M"
14N02E32D002M,390244N1217813W002,Sutter Mutual Water Company MW-1B                      ,SMWC-1B             ,39.0244,-121.7812,NAD83     ,01      ,29.4,,01      ,Sutter,5-021.62,Sutter,210.0,Observation,Part of a nested/multi-completion well,E0155755B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E32D002M,"14N02E32D002M (middle) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D001M, and -3M"
14N02E32D003M,390244N1217813W003,Sutter Mutual Water Company MW-1C                      ,SMWC-1C             ,39.0244,-121.7812,NAD83     ,01      ,29.4,,01      ,Sutter,5-021.62,Sutter,500.0,Observation,Part of a nested/multi-completion well,E0155755C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N02E32D003M,"14N02E32D003M (deep) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D001M, and -2M"
14N03E23D003M,390458N1216114W001,Feather River Well 1A shallow screen 40-60 ft bgs      ,FR-1A Shallow       ,39.045823,-121.611448,NAD83     ,01      ,52.05,,01      ,Sutter,5-021.62,Sutter,65.0,Observation,Part of a nested/multi-completion well,E033117,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N03E23D003M,"14N03E23D003M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D004,5M.  The other well in the cluster is 14N03E23D006M."
14N03E23D004M,390458N1216114W002,Feather River Well 1B mid-shallow screen 235-255 ft bgs,FR-1B Middle Shallow,39.045823,-121.611448,NAD83     ,01      ,52.05,,01      ,Sutter,5-021.62,Sutter,260.0,Observation,Part of a nested/multi-completion well,E033118,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N03E23D004M,"14N03E23D004M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,5M.  The other well in the cluster is 14N03E23D006M."
14N03E23D005M,390458N1216114W003,Feather River Well 1C middle-deep screen 664-684 ft bgs,FR-1C Middle Deep   ,39.045823,-121.611448,NAD83     ,01      ,52.05,,01      ,Sutter,5-021.62,Sutter,689.0,Observation,Part of a nested/multi-completion well,E033119,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N03E23D005M,"14N03E23D005M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,4M.  The other well in the cluster is 14N03E23D006M."
14N03E23D006M,390458N1216114W004,Feather River Well 1D deep screen 996-1016 ft bgs      ,FR-1D Deep          ,39.045823,-121.611448,NAD83     ,01      ,50.73,,01      ,Sutter,5-021.62,Sutter,1021.0,Observation,Part of a nested/multi-completion well,E033120,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=14N03E23D006M,"14N03E23D006M is part of a well cluster.  Other wells in the cluster are 14N03E23D003,4,5M (nested well)."
15N03W20Q001M,391330N1222165W001,Col_20Q001M screen interval 370 to 410 ft bgs          ,Screen: 370-410 ft  ,39.13292342,-122.2164531,NAD83     ,02      ,128.56,,,Colusa,5-021.52,Colusa,424.0,Observation,Part of a nested/multi-completion well,802508C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N03W20Q001M,None
15N03W20Q002M,391330N1222165W002,Col_20Q002M screen interval 130 to 160 ft bgs          ,Screen: 130-160 ft  ,39.13292342,-122.2164531,NAD83     ,02      ,128.56,,,Colusa,5-021.52,Colusa,180.0,Observation,Part of a nested/multi-completion well,802508B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N03W20Q002M,None
15N03W20Q003M,391330N1222165W003,Col_20Q003M screen interval 30 to 80 ft                ,Screen: 30-80 ft    ,39.13292342,-122.2164531,NAD83     ,02      ,128.56,,,Colusa,5-021.52,Colusa,82.0,Observation,Part of a nested/multi-completion well,802508A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N03W20Q003M,None
15N04E04R002M,391759N1215241W001,Yuba River Well 1A shallow screen 70-80 ft bgs         ,YR-1A shallow       ,39.17588,-121.524015,NAD83     ,01      ,88.07,,01      ,Yuba,5-021.61,South Yuba,85.0,Observation,Part of a nested/multi-completion well,E022489,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N04E04R002M,"15N04E04R002M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R003,4,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R003M,391759N1215241W002,Yuba River Well 1B middle-shallow screen 250-260 ft bgs,YR-1B middle-shallow,39.17588,-121.524015,NAD83     ,01      ,88.07,,01      ,Yuba,5-021.61,South Yuba,265.0,Observation,Part of a nested/multi-completion well,E022491,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N04E04R003M,"15N04E04R003M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,4,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R004M,391759N1215241W003,Yuba River Well 1C middle-deep screen 430-450 ft bgs   ,YR-1C middle-deep   ,39.17588,-121.524015,NAD83     ,01      ,88.07,,01      ,Yuba,5-021.61,South Yuba,465.0,Observation,Part of a nested/multi-completion well,E022490,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N04E04R004M,"15N04E04R004M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,3,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R005M,391759N1215241W004,Yuba River Well 1D deep screen 600-620 ft bgs          ,YR-1D deep          ,39.17588,-121.524015,NAD83     ,01      ,88.07,,01      ,Yuba,5-021.61,South Yuba,625.0,Observation,Part of a nested/multi-completion well,E022492,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N04E04R005M,"15N04E04R005M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,3,4M.  The other well in the cluster is 15N04E04R006M."
15N04E04R006M,391759N1215241W005,Yuba River Well 2 screen 20-40 ft bgs                  ,YR-2                ,39.175737,-121.524076,NAD83     ,01      ,88.07,,01      ,Yuba,5-021.61,South Yuba,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=15N04E04R006M,"15N04E04R006M is part of a well cluster.  Other wells in the cluster are 15N04E04R002,3,4,5M (nested well)."
16N02W05B001M,392753N1221057W001,COL_05B001M screen interval 730 to 750 ft bgs          ,Screen: 730-750 ft  ,39.27532006,-122.1056841,NAD83     ,,65.0,,,Colusa,5-021.52,Colusa,797.0,Observation,Part of a nested/multi-completion well,726832,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N02W05B001M,None
16N02W05B002M,392753N1221057W002,COL_05B002M screen interval 462 to 473 ft bgs          ,Screen: 462-473 ft  ,39.27532006,-122.1056841,NAD83     ,,65.0,,,Colusa,5-021.52,Colusa,535.0,Observation,Part of a nested/multi-completion well,726832,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N02W05B002M,None
16N02W05B003M,392753N1221057W003,COL_05B003M screen interval 174 to 255 bgs             ,Screen: 174-255 ft  ,39.27532006,-122.1056841,NAD83     ,,65.0,,,Colusa,5-021.52,Colusa,301.0,Observation,Part of a nested/multi-completion well,726832,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N02W05B003M,None
16N02W05B004M,392752N1221056W001,COL_05B004M screen interval 461 to 771 bgs             ,Screen: 461-771 ft  ,39.585502,-122.1169876,NAD83     ,,65.0,,,Colusa,5-021.52,Colusa,790.0,Irrigation,Single Well,726846,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N02W05B004M,None
16N03E17J001M,392394N1216509W001,Sutter County MW-3A shallow screen 65-75 ft bgs        ,SCMW-3A Shallow     ,39.239358,-121.65086,NAD83     ,01      ,77.354,,01      ,Sutter,5-021.59,East Butte,85.0,Observation,Part of a nested/multi-completion well,E0114617,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E17J001M,"16N03E17J001M is part of a nested well.  Other wells in the nest are 16N03E17J002M,3M,4M,5M."
16N03E17J002M,392394N1216509W002,Sutter County MW-3B mid-shallow screen 285-305 ft bgs  ,SCMW-3B Mid-Shallow ,39.239358,-121.65086,NAD83     ,01      ,77.354,,01      ,Sutter,5-021.59,East Butte,315.0,Observation,Part of a nested/multi-completion well,E0114617,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E17J002M,"16N03E17J002M is part of a nested well.  Other wells in the nest are 16N03E17J001M,3M,4M,5M."
16N03E17J003M,392394N1216509W003,Sutter County MW-3C mid-middle screen 400-420 ft bgs   ,SCMW-3C Mid-Middle  ,39.239358,-121.65086,NAD83     ,01      ,77.354,,01      ,Sutter,5-021.59,East Butte,430.0,Observation,Part of a nested/multi-completion well,E0114617,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E17J003M,"16N03E17J003M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,4M,5M."
16N03E17J004M,392394N1216509W004,Sutter County MW-3D middle-deep screen 595-605 ft bgs  ,SCMW-3D Mid-Deep    ,39.239358,-121.65086,NAD83     ,01      ,77.354,,01      ,Sutter,5-021.59,East Butte,615.0,Observation,Part of a nested/multi-completion well,E0114617,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E17J004M,"16N03E17J004M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,3M,5M."
16N03E17J005M,392394N1216509W005,Sutter County MW-3E deep screen 765-775 ft bgs         ,SCMW-3E Deep        ,39.239358,-121.65086,NAD83     ,01      ,77.354,,01      ,Sutter,5-021.59,East Butte,785.0,Observation,Part of a nested/multi-completion well,E0114617,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E17J005M,"16N03E17J005M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,3M,4M."
16N03E36M001M,391975N1215940W001,Yuba County Water Agency Well 1 screen 140-160 ft bgs  ,YCWA-01             ,39.1975,-121.594,NAD83     ,02      ,68.0,,03      ,Yuba,5-021.60,North Yuba,160.0,Observation,Single Well,E0106743,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03E36M001M,None
16N03W14H003M,392414N1221535W001,Col_14H003M screen interval 1370 to 1420 ft bgs        ,Screen: 1370-1420 ft,39.24146,-122.15348,NAD83     ,02      ,65.7,,01      ,Colusa,5-021.52,Colusa,1481.0,Observation,Part of a nested/multi-completion well,E0116237D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03W14H003M,None
16N03W14H004M,392414N1221535W002,Col_14H004M screen interval 1140 to 1180 ft            ,Screen: 1140-1180 ft,39.24146,-122.15348,NAD83     ,02      ,65.7,,01      ,Colusa,5-021.52,Colusa,1236.0,Observation,Part of a nested/multi-completion well,E0116237C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03W14H004M,None
16N03W14H005M,392414N1221535W003,Col_14H005M screened interval 720 to 730 ft bgs        ,Screen: 720-730 ft  ,39.24146,-122.15348,NAD83     ,02      ,65.7,,01      ,Colusa,5-021.52,Colusa,775.0,Observation,Part of a nested/multi-completion well,E0116237B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03W14H005M,None
16N03W14H006M,392414N1221535W004,Col_14H006M screen interval 295 to 305 ft bgs          ,Screen: 295-305 ft  ,39.24146,-122.15348,NAD83     ,02      ,65.7,,01      ,Colusa,5-021.52,Colusa,378.0,Observation,Part of a nested/multi-completion well,E0116237A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=16N03W14H006M,None
17N01E17F002M,393257N1218830W002,BUT_17F002M screen interval 312 to 332 bgs             ,Wild Goose Inter.   ,39.32573717,-121.88295722,NAD83     ,02      ,59.35,,,Butte,5-021.59,East Butte,326.0,Observation,Part of a nested/multi-completion well,409566B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E17F002M,None
17N01E17F003M,393257N1218830W003,But_17F003M screen interval 505 to 535 bgs             ,Wild Goose Deep     ,39.32573717,-121.88295722,NAD83     ,02      ,59.35,,02      ,Butte,5-021.59,East Butte,556.0,Observation,Part of a nested/multi-completion well,409566C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E17F003M,None
17N01E24A003M,393169N1218004W002,BUT_24A003M screen interval 770 to 790 bgs             ,Screen: 770-790 ft  ,39.3169705,-121.8004687,NAD83     ,,72.8,,,Butte,5-021.59,East Butte,833.0,Observation,Part of a nested/multi-completion well,E054678C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E24A003M,Gray Lodge lower-middle zone
17N01E24A004M,393169N1218004W003,BUT_24A004M screen interval 371 to 440 bgs             ,Screen: 371-440 ft  ,39.3169705,-121.8004687,NAD83     ,,72.8,,,Butte,5-021.59,East Butte,480.0,Observation,Part of a nested/multi-completion well,E054678B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E24A004M,Gray Lodge middle zone
17N01E24A005M,393169N1218004W004,BUT_24A005M screen interval 220 to 240 bgs             ,Screen: 220-240 ft  ,39.3169705,-121.8004687,NAD83     ,,72.8,,,Butte,5-021.59,East Butte,305.0,Observation,Part of a nested/multi-completion well,E054678A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E24A005M,Gray Lodge upper-middle zone
17N01E24A006M,393169N1218004W005,BUT_24A006M screen interval 45 to 55 bgs               ,Screen: 45-55 ft    ,39.3169705,-121.8004687,NAD83     ,,72.8,,,Butte,5-021.59,East Butte,75.0,Observation,Part of a nested/multi-completion well,E054681,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01E24A006M,Gray Lodge shallow
17N01W10A001M,393437N1219519W001,COL_10A001M screen interval 770-800 ft bgs             ,Screen: 770-800 ft  ,39.34377207,-121.9521389,NAD83     ,02      ,64.28,,01      ,Colusa,5-021.58,West Butte,828.0,Observation,Part of a nested/multi-completion well,E0109199D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W10A001M,None
17N01W10A002M,393437N1219519W002,COL_10A002M screen interval 380-425 ft bgs             ,Screen: 380-425 ft  ,39.34377207,-121.9521089,NAD83     ,02      ,64.28,,01      ,Colusa,5-021.58,West Butte,475.0,Observation,Part of a nested/multi-completion well,E0109199C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W10A002M,None
17N01W10A003M,393437N1219519W003,COL_10A003M screen interval 148 to 158 ft bgs.         ,Screen: 148-158 ft  ,39.34377207,-121.9521089,NAD83     ,02      ,64.28,,01      ,Colusa,5-021.58,West Butte,204.0,Observation,Part of a nested/multi-completion well,E0109199B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W10A003M,None
17N01W10A004M,393437N1219519W004,COL_10A004M screen interval 88 to 98 ft bgs            ,Screen: 88-98 ft    ,39.34377207,-121.9521089,NAD83     ,02      ,64.28,,01      ,Colusa,5-021.58,West Butte,117.0,Observation,Part of a nested/multi-completion well,E0109199A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W10A004M,None
17N01W27A001M,393010N1219528W001,Col_27A001M screen interval 430 to 510 ft bgs          ,Screen: 430-510 ft  ,39.30083822,-121.93193486,NAD83     ,02      ,66.61,,01      ,Colusa,5-021.58,West Butte,581.0,Observation,Part of a nested/multi-completion well,E0122768C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W27A001M,None
17N01W27A002M,393010N1219528W002,Col_27A002M screened interval 260 to 270 ft bgs        ,Screen: 260-270 ft  ,39.30083822,-121.93193486,NAD83     ,02      ,66.61,,01      ,Colusa,5-021.58,West Butte,285.0,Observation,Part of a nested/multi-completion well,E0122768B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W27A002M,None
17N01W27A003M,393010N1219528W003,Col_27A003M screeened interval 160 to 170 ft bgs       ,Screen: 160-170 ft  ,39.30083822,-121.93193486,NAD83     ,02      ,66.61,,01      ,Colusa,5-021.58,West Butte,203.0,Observation,Part of a nested/multi-completion well,E0122768A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N01W27A003M,None
17N02E25J001M,392970N1216907W001,SUT_25J001M screen interval 490 to 590 bgs             ,BWD MW1 A - Deep    ,39.2968077,-121.69035624,NAD83     ,02      ,78.0,,03      ,Sutter,5-021.59,East Butte,591.0,Observation,Part of a nested/multi-completion well,e058334,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02E25J001M,None
17N02E25J002M,392970N1216907W002,SUT_25J002M SCREEN INTERVAL 170 to 210 BGS             ,Screen: 170-210 ft  ,39.2968077,-121.69035624,NAD83     ,02      ,78.0,,03      ,Sutter,5-021.59,East Butte,370.0,Observation,Part of a nested/multi-completion well,E058334,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02E25J002M,None
